PaymentType,MerchantReferenceId,MerchantOrderId,OriginalMerchantReferenceId,OriginalTransactionId,OriginalTransactionDate,PhonePeReferenceId,TransactionUTR,StoreId,StoreName,TerminalId,TerminalName,From,Instrument,CreationDate,TransactionDate,SettlementDate,BankReferenceNo,Amount,Fee,IGST,CGST,SGST
PAYMENT,TX1765374724292,PO251208358-MI1765374724292,,,,T2512101922239196718267,571066130964,Goa-PO251208358,Goa-PO251208358,2840308681-PR61A61,2840308681-PR61A61,PhonePe Private Limited,UPI_WALLET_FULFILMENT,10-12-2025,10-12-2025 07:22:23 PM,11-12-2025,AXNPN34554189917,34.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765371204992,MA251210308-MI1765371204992,,,,T2512101823334260373142,309890147280,Goa-MA251210308,Goa-MA251210308,2840309009-MB15A16,2840309009-MB15A16,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:23:40 PM,11-12-2025,AXNPN34554189917,74.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765328764699,MA251209472-MI1765328764699,,,,T2512100636175800373042,534460351874,Goa-MA251209472,Goa-MA251209472,2840309014-MBEV82A82,2840309014-MBEV82A82,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:36:17 AM,11-12-2025,AXNPN34554189917,23.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765333204716,MA251209358-MI1765333204716,,,,T2512100750248168773986,534477069525,Goa-MA251209358,Goa-MA251209358,2840305285-MBEV81A81,2840305285-MBEV81A81,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 07:50:24 AM,11-12-2025,AXNPN34554189917,60.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765342434340,VS251209434-MI1765342434340,,,,T2512101024105552669898,115403379633,Goa-VS251209434,Goa-VS251209434,2840309018-VSDEV44A44,2840309018-VSDEV44A44,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 10:24:10 AM,11-12-2025,AXNPN34554189917,35.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765350549108,VS251210343-MI1765350549108,,,,T2512101239248100976784,534466991468,Goa-VS251210343,Goa-VS251210343,2840303410-VSD23A23,2840303410-VSD23A23,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 12:39:24 PM,11-12-2025,AXNPN34554189917,15.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765342668168,MA251209415-MI1765342668168,,,,T2512101028104037887584,534438162119,Goa-MA251209415,Goa-MA251209415,2840850966-MB64A64,2840850966-MB64A64,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 10:28:10 AM,11-12-2025,AXNPN34554189917,50.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765336861009,PN251209316-MI1765336861009,,,,T2512100851099775513809,534419214212,Goa-PN251209316,Goa-PN251209316,2840303787-15A15,2840303787-15A15,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 08:51:10 AM,11-12-2025,AXNPN34554189917,96.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765335256668,MA251209472-MI1765335256668,,,,T2512100824268989123325,534473105901,Goa-MA251209472,Goa-MA251209472,2840309014-MBEV82A82,2840309014-MBEV82A82,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 08:24:26 AM,11-12-2025,AXNPN34554189917,20.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765371124978,MA251209430-MI1765371124978,,,,T2512101822175294775845,534434043188,Goa-MA251209430,Goa-MA251209430,2840304453-MB57A57,2840304453-MB57A57,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:22:17 PM,11-12-2025,AXNPN34554189917,28.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765339587080,MA251209452-MI1765339587080,,,,T2512100936371112229176,093637027168,Goa-MA251209452,Goa-MA251209452,2840303762-MB22A,2840303762-MB22A,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 09:36:37 AM,11-12-2025,AXNPN34554189917,47.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765352552938,VS251210240-MI1765352552938,,,,T2512101313056152669649,534400790906,Goa-VS251210240,Goa-VS251210240,2840304447-VSDEV39A,2840304447-VSDEV39A,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 01:13:05 PM,11-12-2025,AXNPN34554189917,48.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765370953609,PN251210366-MI1765370953609,,,,T2512101819469784849480,102187303861,Goa-PN251210366,Goa-PN251210366,2840308370-EV37A37,2840308370-EV37A37,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:19:47 PM,11-12-2025,AXNPN34554189917,140.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765371957213,PN251210375-MI1765371957214,,,,T2512101836096301164167,571087732324,Goa-PN251210375,Goa-PN251210375,2840303785-EV116A116,2840303785-EV116A116,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:36:09 PM,11-12-2025,AXNPN34554189917,13.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765373169426,PN251210376-MI1765373169426,,,,T2512101856300231771942,534405979388,Goa-PN251210376,Goa-PN251210376,2840305106-72A72,2840305106-72A72,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:56:30 PM,11-12-2025,AXNPN34554189917,20.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765375933176,VS251209395-MI1765375933176,,,,T2512101942337487115709,297528780487,Goa-VS251209395,Goa-VS251209395,2840305539-VSD7A8,2840305539-VSD7A8,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 07:42:48 PM,11-12-2025,AXNPN34554189917,129.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765336488623,MA251209428-MI1765336488623,,,,T2512100845066388178637,877130269229,Goa-MA251209428,Goa-MA251209428,2840854690-MBEV76A76,2840854690-MBEV76A76,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 08:45:13 AM,11-12-2025,AXNPN34554189917,50.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765368016294,PN251210425-MI1765368016294,,,,T2512101730433159939242,571086811814,Goa-PN251210425,Goa-PN251210425,2840308319-EV71A71,2840308319-EV71A71,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 05:30:43 PM,11-12-2025,AXNPN34554189917,35.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765341365670,PN251209388-MI1765341365670,,,,T2512101006483270963231,102182972032,Goa-PN251209388,Goa-PN251209388,2840303624-105A105,2840303624-105A105,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 10:06:48 AM,11-12-2025,AXNPN34554189917,20.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765370990971,MA251210420-MI1765370990971,,,,T2512101820131746635798,534481549537,Goa-MA251210420,Goa-MA251210420,2840304208-GNP2505001910,2840304208-GNP2505001910,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:20:13 PM,11-12-2025,AXNPN34554189917,5.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765386177242,VS251209395-MI1765386177242,,,,T2512102233078977450921,926794018460,Goa-VS251209395,Goa-VS251209395,2840305539-VSD7A8,2840305539-VSD7A8,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 10:33:10 PM,11-12-2025,AXNPN34554189917,86.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765329941721,MA251209358-MI1765329941721,,,,T2512100655508188459371,534408415608,Goa-MA251209358,Goa-MA251209358,2840305285-MBEV81A81,2840305285-MBEV81A81,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:55:50 AM,11-12-2025,AXNPN34554189917,20.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765327615526,MA251209381-MI1765327615526,,,,T2512100617168018221009,571062263382,Goa-MA251209381,Goa-MA251209381,2840852555-MBEV78A78,2840852555-MBEV78A78,PhonePe Private Limited,UPI_WALLET_FULFILMENT,10-12-2025,10-12-2025 06:17:16 AM,11-12-2025,AXNPN34554189917,60.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765366143994,PN251210318-MI1765366143994,,,,T2512101659106137908534,397106360830,Goa-PN251210318,Goa-PN251210318,2840303448-32A32,2840303448-32A32,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 04:59:14 PM,11-12-2025,AXNPN34554189917,45.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765355791149,MA251210269-MI1765355791149,,,,T2512101406436880150122,534471151732,Goa-MA251210269,Goa-MA251210269,2840305141-MBEV86A86,2840305141-MBEV86A86,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 02:06:43 PM,11-12-2025,AXNPN34554189917,35.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765360199018,PN251210403-MI1765360199018,,,,T2512101520131147397158,115418445093,Goa-PN251210403,Goa-PN251210403,2840852569-28A28,2840852569-28A28,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 03:20:13 PM,11-12-2025,AXNPN34554189917,71.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765360006179,VS251210245-MI1765360006179,,,,T2512101516594264442395,515488854098,Goa-VS251210245,Goa-VS251210245,2840304309-VSD9A10,2840304309-VSD9A10,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 03:17:05 PM,11-12-2025,AXNPN34554189917,232.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765359783713,PN251210179-MI1765359783713,,,,T2512101513196976513551,534430867731,Goa-PN251210179,Goa-PN251210179,2840844423-EV36A36,2840844423-EV36A36,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 03:13:19 PM,11-12-2025,AXNPN34554189917,48.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765363913063,PN251209494-MI1765363913063,,,,T2512101622043621135139,115421485647,Goa-PN251209494,Goa-PN251209494,2840303626-32A32,2840303626-32A32,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 04:22:04 PM,11-12-2025,AXNPN34554189917,45.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765376324460,VS251210332-MI1765376324460,,,,T2512101948578914575784,436632815107,Goa-VS251210332,Goa-VS251210332,2840308929-VSD1A2,2840308929-VSD1A2,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 07:49:02 PM,11-12-2025,AXNPN34554189917,810.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765364410454,VS251210245-MI1765364410454,,,,T2512101630264340586292,571018608806,Goa-VS251210245,Goa-VS251210245,2840304309-VSD9A10,2840304309-VSD9A10,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 04:30:26 PM,11-12-2025,AXNPN34554189917,122.0,0.0,0.0,0.0,0.0
REFUND,REFvGQ-TX1764467973313,TX1764467973313,TX1764467973313,T2511300730218103148222,30-11-2025,P2512101553254053089720,534428529045,Goa-PO251129519,Goa-PO251129519,2840308936-PRV22A,2840308936-PRV22A,PhonePe Private Limited,MERCHANT_FULFILMENT_REVERSAL,10-12-2025,10-12-2025 03:53:25 PM,11-12-2025,AXNPN34554189917,-73.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765360195629,PN251209308-MI1765360195629,,,,T2512101520090920976263,534422400765,Goa-PN251209308,Goa-PN251209308,2840303794-1A2,2840303794-1A2,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 03:20:09 PM,11-12-2025,AXNPN34554189917,20.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765327831903,MA251209320-MI1765327831903,,,,T2512100621029498340579,398074360075,Goa-MA251209320,Goa-MA251209320,2840308277-MB15A16,2840308277-MB15A16,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:21:07 AM,11-12-2025,AXNPN34554189917,158.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765373689552,MA251210472-MI1765373689553,,,,T2512101905289779211939,571063735221,Goa-MA251210472,Goa-MA251210472,2840308278-MBEV41A41,2840308278-MBEV41A41,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 07:05:29 PM,11-12-2025,AXNPN34554189917,465.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765372221428,PN251210196-MI1765372221428,,,,T2512101840327615094612,571035422857,Goa-PN251210196,Goa-PN251210196,2840303729-EV74A74,2840303729-EV74A74,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:40:32 PM,11-12-2025,AXNPN34554189917,13.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765351921635,PN251209494-MI1765351921635,,,,T2512101302223912855530,115411264629,Goa-PN251209494,Goa-PN251209494,2840303626-32A32,2840303626-32A32,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 01:02:22 PM,11-12-2025,AXNPN34554189917,100.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765359113849,PN251210403-MI1765359113849,,,,T2512101502200008573010,534445342890,Goa-PN251210403,Goa-PN251210403,2840852569-28A28,2840852569-28A28,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 03:02:20 PM,11-12-2025,AXNPN34554189917,172.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765377322654,VS251209469-MI1765377322654,,,,T2512102005403803884958,571059329780,Goa-VS251209469,Goa-VS251209469,2840304144-71A VSC,2840304144-71A VSC,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 08:05:40 PM,11-12-2025,AXNPN34554189917,10.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765333320494,MA251209424-MI1765333320494,,,,T2512100752191634038033,115397619267,Goa-MA251209424,Goa-MA251209424,2840309024-MBEV107A107,2840309024-MBEV107A107,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 07:52:19 AM,11-12-2025,AXNPN34554189917,35.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765374914884,PO251208358-MI1765374914884,,,,T2512101925299295355889,534406169197,Goa-PO251208358,Goa-PO251208358,2840308681-PR61A61,2840308681-PR61A61,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 07:25:29 PM,11-12-2025,AXNPN34554189917,51.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765382701972,VS251209288-MI1765382701972,,,,T2512102135210685723115,671982466953,Goa-VS251209288,Goa-VS251209288,2840303766-VS73A74,2840303766-VS73A74,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 09:35:25 PM,11-12-2025,AXNPN34554189917,58.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765325124699,PN251209220-MI1765325124699,,,,T2512100535579212792661,571002813152,Goa-PN251209220,Goa-PN251209220,2840249414-3A4,2840249414-3A4,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 05:35:57 AM,11-12-2025,AXNPN34554189917,52.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765355566777,VS251210280-MI1765355566777,,,,T2512101402524389240982,534483796078,Goa-VS251210280,Goa-VS251210280,2840305165-VSDEV45A45,2840305165-VSDEV45A45,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 02:02:52 PM,11-12-2025,AXNPN34554189917,35.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765360296458,VS251210237-MI1765360296458,,,,T2512101521440711113754,669754252746,Goa-VS251210237,Goa-VS251210237,2840304155-VSD28A28,2840304155-VSD28A28,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 03:21:48 PM,11-12-2025,AXNPN34554189917,43.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765338062988,PN251209478-MI1765338062989,,,,T2512100911113595544356,534403563375,Goa-PN251209478,Goa-PN251209478,2840308375-33A,2840308375-33A,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 09:11:11 AM,11-12-2025,AXNPN34554189917,43.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765352869314,MA251210195-MI1765352869314,,,,T2512101317598540963900,571029858522,Goa-MA251210195,Goa-MA251210195,2840308842-MB27A27,2840308842-MB27A27,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 01:17:59 PM,11-12-2025,AXNPN34554189917,83.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765365235684,MA251210413-MI1765365235684,,,,T2512101644057667146189,115422650155,Goa-MA251210413,Goa-MA251210413,2840308655-MBEV39A39,2840308655-MBEV39A39,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 04:44:05 PM,11-12-2025,AXNPN34554189917,18.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765355822121,PN251210188-MI1765355822121,,,,T2512101407097443069060,448950596171,Goa-PN251210188,Goa-PN251210188,2840303787-15A15,2840303787-15A15,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 02:07:17 PM,11-12-2025,AXNPN34554189917,43.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765360168351,VS251210237-MI1765360168351,,,,T2512101519413112229628,949348971414,Goa-VS251210237,Goa-VS251210237,2840304155-VSD28A28,2840304155-VSD28A28,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 03:19:46 PM,11-12-2025,AXNPN34554189917,43.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765342969716,PO251210222-MI1765342969716,,,,T2512101033269427968133,534474236093,Goa-PO251210222,Goa-PO251210222,2840852561-PRVEV67A67,2840852561-PRVEV67A67,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 10:33:26 AM,11-12-2025,AXNPN34554189917,70.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765378731157,PN251210351-MI1765378731157,,,,T2512102029026531436020,115438900703,Goa-PN251210351,Goa-PN251210351,2840303607-EV70A70,2840303607-EV70A70,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 08:29:02 PM,11-12-2025,AXNPN34554189917,25.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765337862492,PN251209308-MI1765337862492,,,,T2512100907485370258270,571823513654,Goa-PN251209308,Goa-PN251209308,2840303794-1A2,2840303794-1A2,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 09:07:51 AM,11-12-2025,AXNPN34554189917,75.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765340976410,MA251210195-MI1765340976410,,,,T2512100959407778018245,061863571799,Goa-MA251210195,Goa-MA251210195,2840308842-MB27A27,2840308842-MB27A27,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 09:59:43 AM,11-12-2025,AXNPN34554189917,83.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765359704350,PN251210403-MI1765359704350,,,,T2512101512384804450867,151238408789,Goa-PN251210403,Goa-PN251210403,2840852569-28A28,2840852569-28A28,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 03:12:38 PM,11-12-2025,AXNPN34554189917,71.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765359589674,PN251210196-MI1765359589674,,,,T2512101510147474910791,534415193405,Goa-PN251210196,Goa-PN251210196,2840303729-EV74A74,2840303729-EV74A74,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 03:10:14 PM,11-12-2025,AXNPN34554189917,13.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765326018315,MA251209381-MI1765326018315,,,,T2512100550264283651975,116376090544,Goa-MA251209381,Goa-MA251209381,2840852555-MBEV78A78,2840852555-MBEV78A78,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 05:50:32 AM,11-12-2025,AXNPN34554189917,50.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765369449233,PN251210188-MI1765369449233,,,,T2512101754186816563496,571028220203,Goa-PN251210188,Goa-PN251210188,2840303787-15A15,2840303787-15A15,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 05:54:18 PM,11-12-2025,AXNPN34554189917,43.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765338143120,MA251209228-MI1765338143120,,,,T2512100912443236942527,115400253144,Goa-MA251209228,Goa-MA251209228,2840309023-MB126A126,2840309023-MB126A126,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 09:12:44 AM,11-12-2025,AXNPN34554189917,20.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765360351034,PN251210403-MI1765360351034,,,,T2512101522377131999614,173756339771,Goa-PN251210403,Goa-PN251210403,2840852569-28A28,2840852569-28A28,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 03:22:40 PM,11-12-2025,AXNPN34554189917,172.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765346769417,VS251210237-MI1765346769417,,,,T2512101136303542530296,534421350192,Goa-VS251210237,Goa-VS251210237,2840304155-VSD28A28,2840304155-VSD28A28,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 11:36:30 AM,11-12-2025,AXNPN34554189917,43.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765379476732,PN251210196-MI1765379476732,,,,T2512102041215767043121,895599180771,Goa-PN251210196,Goa-PN251210196,2840303729-EV74A74,2840303729-EV74A74,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 08:41:24 PM,11-12-2025,AXNPN34554189917,60.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765371415259,PS251209514-MI1765371415259,,,,T2512101827269748298305,137331490131,Goa-PS251209514,Goa-PS251209514,2840305130-Y12,2840305130-Y12,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:27:34 PM,11-12-2025,AXNPN34554189917,50.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765371383567,MA251210378-MI1765371383567,,,,T2512101826352318057179,115429379407,Goa-MA251210378,Goa-MA251210378,2840304278-MBEV83A83,2840304278-MBEV83A83,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:26:35 PM,11-12-2025,AXNPN34554189917,120.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765343160646,PN251210196-MI1765343160646,,,,T2512101036201847113587,534467010541,Goa-PN251210196,Goa-PN251210196,2840303729-EV74A74,2840303729-EV74A74,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 10:36:20 AM,11-12-2025,AXNPN34554189917,25.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765361637471,VS251210245-MI1765361637471,,,,T2512101544048516177985,126369408513,Goa-VS251210245,Goa-VS251210245,2840304309-VSD9A10,2840304309-VSD9A10,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 03:44:14 PM,11-12-2025,AXNPN34554189917,212.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765374524587,MA251210388-MI1765374524587,,,,T2512101919014345115814,534473680211,Goa-MA251210388,Goa-MA251210388,2840308165-MBEV40A40,2840308165-MBEV40A40,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 07:19:01 PM,11-12-2025,AXNPN34554189917,30.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765369859777,MA251210416-MI1765369859777,,,,T2512101801171760150945,571068319994,Goa-MA251210416,Goa-MA251210416,2840852554-MBEV76A76,2840852554-MBEV76A76,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:01:17 PM,11-12-2025,AXNPN34554189917,30.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765368937848,VS251210237-MI1765368937848,,,,T2512101745452254775622,725151969254,Goa-VS251210237,Goa-VS251210237,2840304155-VSD28A28,2840304155-VSD28A28,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 05:45:48 PM,11-12-2025,AXNPN34554189917,43.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765381330119,MA251210416-MI1765381330119,,,,T2512102112228033747983,571017501142,Goa-MA251210416,Goa-MA251210416,2840852554-MBEV76A76,2840852554-MBEV76A76,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 09:12:22 PM,11-12-2025,AXNPN34554189917,35.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765347606458,MA251210308-MI1765347606458,,,,T2512101150335380478166,534448431744,Goa-MA251210308,Goa-MA251210308,2840309009-MB15A16,2840309009-MB15A16,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 11:50:33 AM,11-12-2025,AXNPN34554189917,578.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765369776596,PN251210422-MI1765369776596,,,,T2512101800006816635002,288539183994,Goa-PN251210422,Goa-PN251210422,2840303799-EV64A64,2840303799-EV64A64,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:00:04 PM,11-12-2025,AXNPN34554189917,125.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765355399609,PO251208358-MI1765355399609,,,,T2512101400159459592570,115414477027,Goa-PO251208358,Goa-PO251208358,2840308681-PR61A61,2840308681-PR61A61,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 02:00:15 PM,11-12-2025,AXNPN34554189917,17.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765333778865,MA251209320-MI1765333778865,,,,T2512100759512800478872,534433462569,Goa-MA251209320,Goa-MA251209320,2840308277-MB15A16,2840308277-MB15A16,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 07:59:51 AM,11-12-2025,AXNPN34554189917,43.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765354673067,MA251210349-MI1765354673067,,,,T2512101348032307294616,305669107175,Goa-MA251210349,Goa-MA251210349,2840305157-MBEV35A35,2840305157-MBEV35A35,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 01:48:08 PM,11-12-2025,AXNPN34554189917,80.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765366049125,VS251210343-MI1765366049125,,,,T2512101657450551363075,731297071124,Goa-VS251210343,Goa-VS251210343,2840303410-VSD23A23,2840303410-VSD23A23,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 04:57:49 PM,11-12-2025,AXNPN34554189917,20.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765343737302,VS251209254-MI1765343737302,,,,T2512101046015090120900,534455861319,Goa-VS251209254,Goa-VS251209254,2840318359-VSD28A28,2840318359-VSD28A28,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 10:46:01 AM,11-12-2025,AXNPN34554189917,43.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765357771919,PN251209494-MI1765357771919,,,,T2512101439403180422518,650861006305,Goa-PN251209494,Goa-PN251209494,2840303626-32A32,2840303626-32A32,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 02:39:46 PM,11-12-2025,AXNPN34554189917,150.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765362947063,VS251210237-MI1765362947063,,,,T2512101606170191164029,534459065662,Goa-VS251210237,Goa-VS251210237,2840304155-VSD28A28,2840304155-VSD28A28,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 04:06:17 PM,11-12-2025,AXNPN34554189917,43.0,0.0,0.0,0.0,0.0
